,Location,TotalFatalInjuries,pop,Scaled_Fatalities
2503,"manhattan, il",1.0,13047.0,7.664597225415804e-05
594,"burley, wa",1.0,1256810.0,7.956652159037563e-07
2955,"near south bay, fl",1.0,1211704.0,8.252840627744069e-07
35,"5m e. greensbur, ks",1.0,10030.0,9.970089730807577e-05
2356,"limon, co",1.0,54074.0,1.849317601804934e-05
2593,"mcallen, tx",1.0,287018.0,3.4841020423806175e-06
890,"compton, ca",1.0,158402.0,6.313051602883802e-06
4506,"weyers cave, va",1.0,85778.0,1.1658000886008068e-05
4282,"unknown, ca",1.0,198325.0,5.0422286650699606e-06
1129,"dog island, fl",1.0,19408.0,5.152514427040396e-05
159,"andalusia, al",1.0,82159.0,1.2171521074988741e-05
2347,"libby, mt",1.0,59105.0,1.6919042382201168e-05
346,"bedias, tx",1.0,29824.0,3.3530042918454936e-05
3153,"okeechobee, fl",1.0,221179.0,4.521224890247266e-06
2349,"liberty, nc",1.0,118282.0,8.454371755634839e-06
2892,"near bornite, ak",1.0,140494.0,7.117741682918843e-06
708,"catawissa, pa",1.0,51358.0,1.9471163207290002e-05
4279,"union city, ca",1.0,46921.0,2.1312418746403528e-05
2588,"mayflower, ar",1.0,35904.0,2.785204991087344e-05
713,"cedartown, ga",1.0,13225.0,7.561436672967863e-05
153,"anacapa island, ca",1.0,90054.0,1.1104448442045883e-05
4416,"watrous, nm",1.0,39695.0,2.5192089683839276e-05
3032,"newburgh, ny",1.0,29901.0,3.3443697535199494e-05
3031,"newburg, pa",1.0,1256810.0,7.956652159037563e-07
4110,"swansea, sc",1.0,32474.0,3.0793865861920304e-05
2954,"near sonoma, ca",1.0,17659.0,5.662834815108443e-05
658,"cantwell, ak",1.0,72659.0,1.3762919941094703e-05
691,"carthage, mo",1.0,2027712.0,4.931666824480005e-07
3052,"niles, oh",1.0,125684.0,7.956462238630215e-06
3076,"north bend, wa",1.0,148890.0,6.716367788300087e-06
2505,"manhattan, mt",1.0,188670.0,5.300259712725924e-06
4386,"warren, mi",1.0,13259.0,7.54204691153179e-05
4143,"tavares, fl",1.0,422908.0,2.3645804761319246e-06
4092,"sunderland, ma",1.0,457154.0,2.1874466809871508e-06
687,"carswell, tx",1.0,66532.0,1.503036132988637e-05
4136,"tappen, nd",1.0,117722.0,8.494588946840863e-06
2374,"lithia, fl",1.0,9504.0,0.00010521885521885521
866,"collegeville, pa",1.0,25693.0,3.89211069162807e-05
660,"cape carteret, nc",1.0,16727.0,5.978358342799067e-05
661,"cape girardeau, mo",1.0,178246.0,5.6102240723494495e-06
327,"bay minette, al",1.0,187235.0,5.340881779581809e-06
2471,"madison, ga",1.0,59016.0,1.6944557408160498e-05
758,"chattanooga, ok",1.0,138337.0,7.228724057916537e-06
685,"carson city, nv",1.0,132930.0,7.5227563379222144e-06
919,"cordova, ak",1.0,87335.0,1.1450163164825098e-05
603,"burns, wy",1.0,4953.0,0.0002018978396931153
32,"5 nm e. of kent, wa",1.0,15281.0,6.54407434068451e-05
916,"coram, ny",1.0,306382.0,3.2638993152339238e-06
2897,"near chinitna b, ak",1.0,44692.0,2.2375369193591695e-05
915,"copperopolis, ca",1.0,10080.0,9.92063492063492e-05
4392,"warrenton, va",1.0,146672.0,6.817933893312971e-06
2603,"mccutchanville, in",1.0,21295.0,4.6959380136182205e-05
4258,"turners falls, ma",1.0,27191.0,3.677687470118789e-05
4141,"tau, american samoa",1.0,12736.0,7.85175879396985e-05
2970,"near woodruff, wi",1.0,18018.0,5.55000555000555e-05
2628,"medora, nd",1.0,17215.0,5.808887598024978e-05
326,"bay city, tx",1.0,302998.0,3.300351817503746e-06
1090,"deming, nm",1.0,564326.0,1.772025389579782e-06
336,"beaver dam, wi",1.0,16933.0,5.905628063544558e-05
4146,"taylorville, nc",1.0,51358.0,1.9471163207290002e-05
3353,"phelan, ca",0.0,29614.0,0.0
2816,"mt. airy, nc",0.0,56429.0,0.0
3352,"pharr, tx",0.0,464222.0,0.0
165,"andrews murphy, nc",0.0,137119.0,0.0
3400,"plainsboro, nj",0.0,107030.0,0.0
3399,"plains, ks",0.0,8808.0,0.0
3373,"pine bluff, ar",0.0,343878.0,0.0
3397,"plainfield, il",0.0,42857.0,0.0
3033,"newbury, ma",0.0,96749.0,0.0
2814,"mt sterling, il",0.0,79183.0,0.0
3016,"new paris, oh",0.0,183503.0,0.0
2809,"mountain view, wy",0.0,63652.0,0.0
3013,"new milford, ct",0.0,11714.0,0.0
147,"ambler, pa",0.0,1385202.0,0.0
3407,"platteville, co",0.0,86324.0,0.0
3036,"newnan, ga",0.0,24431.0,0.0
3406,"plato center, il",0.0,88981.0,0.0
150,"ames, ia",0.0,170510.0,0.0
167,"angel fire, nm",0.0,2143220.0,0.0
3015,"new paltz, ny",0.0,475589.0,0.0
3035,"newellton, la",0.0,33635.0,0.0
3351,"pflugerville, tx",0.0,40363.0,0.0
2817,"mt. carmel, il",0.0,848878.0,0.0
119,"alliance, ne",0.0,74428.0,0.0
2923,"near lakeland, fl",0.0,44174.0,0.0
3374,"pine moutain, ga",0.0,183791.0,0.0
2924,"near lansing, mi",0.0,15391.0,0.0
2810,"mountain villag, ak",0.0,34843.0,0.0
166,"andrews, tx",0.0,11250.0,0.0
3403,"plainwell, mi",0.0,123199.0,0.0
3375,"pine springs, az",0.0,82320.0,0.0
3377,"pinedale, wy",0.0,37485.0,0.0
3402,"plainville, ct",0.0,46561.0,0.0
3358,"philip, sd",0.0,641608.0,0.0
3395,"plain dealing, la",0.0,96288.0,0.0
3355,"phenix city, al",0.0,16826.0,0.0
2819,"mt. hamilton, ca",0.0,6414.0,0.0
3023,"new stuyahok, ak",0.0,65806.0,0.0
3382,"pinon, az",0.0,31351.0,0.0
3364,"pickens, ar",0.0,63017.0,0.0
3383,"pioneer, ca",0.0,68137.0,0.0
3022,"new smyrna bch, fl",0.0,202409.0,0.0
3365,"pickett, wi",0.0,259126.0,0.0
3366,"piedmont, al",0.0,29982.0,0.0
3028,"newberry, mi",0.0,56716.0,0.0
3021,"new roads, la",0.0,11299.0,0.0
3385,"piru, ca",0.0,139090.0,0.0
3027,"newberg, or",0.0,10773.0,0.0
3026,"newark, oh",0.0,2841952.0,0.0
3384,"piper city, il",0.0,10030.0,0.0
121,"alligator, ms",0.0,482618.0,0.0
3370,"pilot hill, ca",0.0,117722.0,0.0
3368,"pikeville, ky",0.0,3431092.0,0.0
2926,"near lockhart, sc",0.0,13258.0,0.0
148,"american falls, id",0.0,68356.0,0.0
3387,"pittsburg, mo",0.0,111694.0,0.0
2925,"near laramie, wy",0.0,117722.0,0.0
3029,"newburg, md",0.0,31796.0,0.0
2818,"mt. crawford, va",0.0,23222.0,0.0
3356,"pheonix, az",0.0,88714.0,0.0
3394,"plain city, oh",0.0,35368.0,0.0
3357,"philadelphia, pa",0.0,49733.0,0.0
3018,"new port richey, fl",0.0,29984.0,0.0
120,"alliance, oh",0.0,251091.0,0.0
149,"americus, ga",0.0,32918.0,0.0
3378,"pinehurst, ga",0.0,24418.0,0.0
3392,"pittstown, nj",0.0,740431.0,0.0
3359,"phillip, sd",0.0,202381.0,0.0
3389,"pittsfield, il",0.0,91752.0,0.0
2813,"mt airy, nc",0.0,88405.0,0.0
3360,"phillips field, ak",0.0,193300.0,0.0
3390,"pittsfield, ma",0.0,527043.0,0.0
3361,"phillipsburg, oh",0.0,32860.0,0.0
122,"alma, co",0.0,245259.0,0.0
3030,"newburg, nd",0.0,10185.0,0.0
3380,"pinellas park, fl",0.0,86825.0,0.0
2815,"mt village, ak",0.0,451.0,0.0
3388,"pittsburgh, pa",0.0,760603.0,0.0
2887,"near almosa, co",0.0,23492.0,0.0
3408,"platteville, wi",0.0,351399.0,0.0
2973,"nebraska city, ne",0.0,51195.0,0.0
2938,"near orlando, fl",0.0,98586.0,0.0
3473,"pottstown, pa",0.0,469958.0,0.0
2972,"near, ft. myer, fl",0.0,18306.0,0.0
2971,"near zanesville, oh",0.0,32474.0,0.0
3474,"poughkeepsie, ny",0.0,55233.0,0.0
3476,"powers lake, nd",0.0,618119.0,0.0
2969,"near winter par, co",0.0,37010.0,0.0
152,"amityville, ny",0.0,70757.0,0.0
3477,"poyen, ar",0.0,65327.0,0.0
3478,"prague, ok",0.0,112983.0,0.0
2796,"mount ida, ar",0.0,13225.0,0.0
2967,"near vichy, mo",0.0,37485.0,0.0
2966,"near vacaville, ca",0.0,3390.0,0.0
2965,"near tyonek, ak",0.0,136534.0,0.0
2795,"mount holly, nj",0.0,15459.0,0.0
3472,"poston, az",0.0,15915.0,0.0
2797,"mount pocono, pa",0.0,67994.0,0.0
2934,"near o'neill, ne",0.0,259126.0,0.0
3471,"post mills, vt",0.0,25491.0,0.0
3460,"portage, mi",0.0,120792.0,0.0
2979,"nelly's ford, va",0.0,213032.0,0.0
2935,"near oakridge, or",0.0,78324.0,0.0
2936,"near ocala, fl",0.0,70287.0,0.0
2937,"near opalocka, fl",0.0,53430.0,0.0
3462,"portal, nd",0.0,15112.0,0.0
3463,"portales, nm",0.0,812190.0,0.0
2977,"neilsville, wi",0.0,54104.0,0.0
2976,"neenah, wi",0.0,2027712.0,0.0
168,"angle fire, nm",0.0,57536.0,0.0
2975,"needles, ca",0.0,18636.0,0.0
2974,"necedah, wi",0.0,11413.0,0.0
3468,"portland, tx",0.0,24404.0,0.0
3469,"portsmouth isl., nc",0.0,99751.0,0.0
3470,"portsmouth, va",0.0,58619.0,0.0
2964,"near telogia, fl",0.0,11488.0,0.0
3479,"prairie city, ia",0.0,84444.0,0.0
2963,"near taylor, fl",0.0,487378.0,0.0
2794,"mount gilead, oh",0.0,29982.0,0.0
3494,"princeton, mo",0.0,16232.0,0.0
2793,"mount airy, nc",0.0,96749.0,0.0
113,"allegan, mi",0.0,1592138.0,0.0
2940,"near palmer, ak",0.0,44132.0,0.0
2942,near ramey,0.0,22842.0,0.0
3496,"progreso, tx",0.0,21519.0,0.0
3497,"prospect, ky",0.0,66442.0,0.0
2950,"near seward, ak",0.0,597181.0,0.0
3498,"prospectville, pa",0.0,235054.0,0.0
2944,"near rapelje, mt",0.0,41244.0,0.0
3499,"prosser, wa",0.0,45372.0,0.0
3500,"providence, ky",0.0,1249680.0,0.0
3501,"provincetown, ma",0.0,31852.0,0.0
154,"anacortes, wa",0.0,7477648.0,0.0
2945,"near rawlins, wy",0.0,571281.0,0.0
2952,"near sisters, or",0.0,367535.0,0.0
3493,"princeton, il",0.0,12861.0,0.0
3492,"princeton, ca",0.0,7172.0,0.0
2957,"near st. cloud, fl",0.0,34907.0,0.0
2962,"near sutton, ak",0.0,83216.0,0.0
2960,"near st. peters, fl",0.0,78211.0,0.0
3481,"pratt, ks",0.0,532950.0,0.0
115,"allegheny, ca",0.0,15226.0,0.0
2959,"near st. marks, fl",0.0,31796.0,0.0
3483,"preble, ny",0.0,422908.0,0.0
2956,"near sparta, ga",0.0,10166.0,0.0
2953,"near skwentna, ak",0.0,96847.0,0.0
3485,"prescott, wa",0.0,13707.0,0.0
3486,"presidio, tx",0.0,641608.0,0.0
3487,"presque isle, me",0.0,641608.0,0.0
3488,"preston, id",0.0,41860.0,0.0
3489,"prestonburg, ky",0.0,28065.0,0.0
3491,"princefrederick, md",0.0,12314.0,0.0
3459,"port washington, wi",0.0,17659.0,0.0
2980,"nelson island, ak",0.0,100630.0,0.0
2927,"near madera, ca",0.0,67869.0,0.0
3422,"plymouth, nc",0.0,131674.0,0.0
3423,"pocahontas, ar",0.0,238105.0,0.0
3425,"poestenkill, ny",0.0,314033.0,0.0
3006,"new hudson, mi",0.0,491887.0,0.0
3005,"new hope, pa",0.0,46399.0,0.0
3426,"point hope, ak",0.0,39052.0,0.0
3427,"point loma, ca",0.0,91256.0,0.0
3004,"new hope, al",0.0,62519.0,0.0
2805,"mountain home, id",0.0,35301.0,0.0
3003,"new haven, il",0.0,44712.0,0.0
3002,"new haven, ct",0.0,66020.0,0.0
2804,"mountain home, ar",0.0,183089.0,0.0
3428,"point lookout, mo",0.0,205888.0,0.0
3429,"point mugu, ca",0.0,367535.0,0.0
3430,"pollard, ar",0.0,41643.0,0.0
3431,"polly creek, ak",0.0,20021.0,0.0
2806,"mountain park, ok",0.0,203292.0,0.0
3421,"plymouth, mi",0.0,212561.0,0.0
2933,"near nordm, id",0.0,2522.0,0.0
3420,"plymouth, ma",0.0,740358.0,0.0
3409,"plattsburgh, ny",0.0,9880.0,0.0
3410,"pleasant grove, al",0.0,17154.0,0.0
3411,"pleasant grove, ca",0.0,1204820.0,0.0
3412,"pleasant hill, mo",0.0,61388.0,0.0
3012,"new london, wi",0.0,10504.0,0.0
3011,"new london, nh",0.0,276263.0,0.0
3010,"new lisbon, wi",0.0,73064.0,0.0
3009,"new lexington, oh",0.0,59492.0,0.0
3008,"new kent, va",0.0,13966.0,0.0
3414,"pleasanton, ks",0.0,55443.0,0.0
3415,"pleasonton, ca",0.0,8931.0,0.0
3416,"plentywood, mt",0.0,17373.0,0.0
3417,"plymouth, ct",0.0,69530.0,0.0
3418,"plymouth, fl",0.0,141359.0,0.0
3419,"plymouth, in",0.0,280617.0,0.0
118,"allentown, pa",0.0,277886.0,0.0
2999,"new egypt, nj",0.0,39695.0,0.0
2998,"new douglas, il",0.0,449514.0,0.0
3434,ponce,0.0,42301.0,0.0
3447,"port hope, mi",0.0,225796.0,0.0
3448,"port huron, mi",0.0,1418120.0,0.0
117,"allendale, sc",0.0,387776.0,0.0
3450,"port lavaca, tx",0.0,46403.0,0.0
3451,"port lions, ak",0.0,168015.0,0.0
158,"ancorage, ak",0.0,27390.0,0.0
156,"anahuac, tx",0.0,117722.0,0.0
2986,"nevada, ia",0.0,8477.0,0.0
2800,"mount vernon, tx",0.0,3398362.0,0.0
3453,"port moller, ak",0.0,8069.0,0.0
3454,"port o'connor, tx",0.0,11674.0,0.0
2799,"mount vernon, il",0.0,422908.0,0.0
2982,"nenana, ak",0.0,91256.0,0.0
2981,"nelson, nh",0.0,32860.0,0.0
3457,"port sheldon tw, mi",0.0,8107916.0,0.0
3445,"port graham, ak",0.0,36493.0,0.0
2801,"mount vernon, wa",0.0,11971.0,0.0
3444,"port arthur, tx",0.0,2027712.0,0.0
3438,"poorman, ak",0.0,14856.0,0.0
151,"amite, la",0.0,156831.0,0.0
2996,"new castle, va",0.0,16933.0,0.0
3435,"ponder, tx",0.0,656201.0,0.0
2995,"new castle, pa",0.0,540684.0,0.0
2994,"new carlisle, oh",0.0,1287050.0,0.0
2803,"mountain city, tn",0.0,178026.0,0.0
3439,"poplar bluff, mo",0.0,42700.0,0.0
2929,"near melbourne, fl",0.0,12009.0,0.0
3440,"popular grove, il",0.0,17261.0,0.0
2992,"new boston, tx",0.0,530852.0,0.0
2990,"new bedford, ma",0.0,23492.0,0.0
2989,"new baltimore, pa",0.0,518907.0,0.0
3442,"port angeles, wa",0.0,104690.0,0.0
2802,"mountain city, nv",0.0,54948.0,0.0
3001,"new hampton, ia",0.0,451.0,0.0
2833,"mulchatna river, ak",0.0,82320.0,0.0
2821,"mt. lafayette, nh",0.0,9438.0,0.0
3218,"owensboro, ky",0.0,57566.0,0.0
2871,"nappanee, in",0.0,89938.0,0.0
3117,"oak brook, il",0.0,367535.0,0.0
2870,"napoleon, mi",0.0,25204.0,0.0
2901,"near creswell, or",0.0,139090.0,0.0
3217,"overton, nv",0.0,84316.0,0.0
3116,"oak bluffs, ma",0.0,139090.0,0.0
3114,"nushagak river, ak",0.0,10021.0,0.0
3219,"owosso, mi",0.0,20031.0,0.0
144,"ama, la",0.0,23625.0,0.0
3113,"nunavachak, ak",0.0,82320.0,0.0
3112,"nunapitchuk, ak",0.0,37973.0,0.0
134,"alta vista, va",0.0,32860.0,0.0
3221,"oxford, ar",0.0,20904.0,0.0
3222,"oxford, ct",0.0,60460.0,0.0
3223,"oxford, ia",0.0,449108.0,0.0
3224,"oxford, ma",0.0,14993.0,0.0
2872,"naranjito, pr",0.0,91256.0,0.0
3119,"oak harbor, oh",0.0,63017.0,0.0
2865,"naknek, ak",0.0,934727.0,0.0
3213,"ottawa, oh",0.0,111694.0,0.0
3129,"oberlin, la",0.0,45724.0,0.0
3128,"oberlin, ks",0.0,15391.0,0.0
3211,"oswego, sc",0.0,159134.0,0.0
3212,"ottawa, il",0.0,14796.0,0.0
3127,"oasis, ca",0.0,32530.0,0.0
143,"alzada, mt",0.0,75510.0,0.0
3125,"oakley, ks",0.0,540122.0,0.0
2874,"nashua, nh",0.0,26955.0,0.0
3120,"oak hill, fl",0.0,555878.0,0.0
3214,"ottumwa, ia",0.0,23191.0,0.0
2873,"nas kingsville, tx",0.0,62158.0,0.0
3124,"oakland, ia",0.0,9535.0,0.0
3123,"oakland, ca",0.0,202968.0,0.0
135,"altamont, il",0.0,207970.0,0.0
2899,"near clermont, fl",0.0,101523.0,0.0
3121,"oak mountain, al",0.0,38366.0,0.0
2902,"near darby, mt",0.0,449514.0,0.0
3225,"oxford, oh",0.0,382005.0,0.0
3348,"petersburg, wv",0.0,43931.0,0.0
3247,"palm city, fl",0.0,17118.0,0.0
3241,"painter, va",0.0,23949.0,0.0
3242,"paintsville, ky",0.0,170510.0,0.0
3243,"palisade, co",0.0,80689.0,0.0
3244,"palisade, mn",0.0,139090.0,0.0
163,"andover, ma",0.0,137364.0,0.0
2904,"near dillon, co",0.0,28013.0,0.0
3246,"palm beach, fl",0.0,96453.0,0.0
3248,"palm coast, fl",0.0,17641.0,0.0
3103,"nr gatlinburg, tn",0.0,88338.0,0.0
2861,"nabesna glacier, ak",0.0,2027712.0,0.0
3101,"novato, ca",0.0,1696237.0,0.0
2860,"n.w. of page, az",0.0,459336.0,0.0
3250,"palmer, ak",0.0,493465.0,0.0
3251,"palmer, ma",0.0,64661.0,0.0
3252,"palmyra, ny",0.0,219124.0,0.0
3254,"palo alto, ca",0.0,1283644.0,0.0
3102,"nr anchorage, ak",0.0,15771.0,0.0
2903,"near dillingham, ak",0.0,135739.0,0.0
3226,"ozark, al",0.0,49833.0,0.0
3232,"pacific, mo",0.0,40630.0,0.0
2864,"nahunta, ga",0.0,45840.0,0.0
3227,"ozark, ar",0.0,24709.0,0.0
3228,"ozark, mo",0.0,343054.0,0.0
3229,"ozona, tx",0.0,12752.0,0.0
3109,"nucla, co",0.0,83077.0,0.0
3230,"pacatello, id",0.0,68795.0,0.0
3231,pacific ocean,0.0,34725.0,0.0
3108,"nr. mcgrath, ak",0.0,13902.0,0.0
3239,"pahokee, fl",0.0,126013.0,0.0
3107,"nr. mcadams, ms",0.0,36121.0,0.0
3234,"pacoima, ca",0.0,302945.0,0.0
3106,"nr. englewood, co",0.0,10170.0,0.0
3236,"page, nd",0.0,153583.0,0.0
3237,"pagosa springs, co",0.0,28599.0,0.0
3105,"nr. colorado sp, co",0.0,28351.0,0.0
3104,"nr. colbert, wa",0.0,227898.0,0.0
2898,"near clear, ak",0.0,31791.0,0.0
3131,ocean cay,0.0,422908.0,0.0
3210,"osseo, mi",0.0,10282.0,0.0
2894,"near brideport, ca",0.0,1256810.0,0.0
3148,"odum, ga",0.0,9140.0,0.0
3168,"omaha, ne",0.0,474111.0,0.0
2885,"neah bay, wa",0.0,34330.0,0.0
3169,"omro, wi",0.0,532950.0,0.0
3170,"onalaska, tx",0.0,13385.0,0.0
2884,"navato, ca",0.0,459817.0,0.0
2893,"near bozeman, mt",0.0,382894.0,0.0
3172,"ono, pa",0.0,79955.0,0.0
2886,"near  inyokern, ca",0.0,797557.0,0.0
3147,"odessa, wa",0.0,163996.0,0.0
3174,"ontario, or",0.0,1352844.0,0.0
2883,"navarre, fl",0.0,25725.0,0.0
2882,"naugatuck, ct",0.0,89093.0,0.0
3176,"opa locka, fl",0.0,136658.0,0.0
141,"alva, fl",0.0,36058.0,0.0
3177,"opa-locka, fl",0.0,2027712.0,0.0
3167,"olton, tx",0.0,24709.0,0.0
3166,"ollie, ia",0.0,532950.0,0.0
136,"altamont, ny",0.0,82276.0,0.0
3160,"old bridge, nj",0.0,37221.0,0.0
3157,"okmulgee, ok",0.0,341759.0,0.0
3158,"olathe, co",0.0,809893.0,0.0
3156,"oklee, mn",0.0,64314.0,0.0
2888,"near anchorage, ak",0.0,17373.0,0.0
3159,"olathe, ks",0.0,450437.0,0.0
2889,"near anvik, ak",0.0,25306.0,0.0
2890,"near avon park, fl",0.0,170829.0,0.0
2891,"near big lake, ak",0.0,457154.0,0.0
3165,"olivia, mn",0.0,97782.0,0.0
3154,"okemah, ok",0.0,338759.0,0.0
3161,"old forge, ny",0.0,24502.0,0.0
3151,"ohio creek, ak",0.0,7542.0,0.0
3163,"olean, ny",0.0,3964.0,0.0
3150,"ogden, ut",0.0,233832.0,0.0
3164,"olive branch, ms",0.0,2110694.0,0.0
3149,"ogallala, ne",0.0,552433.0,0.0
3145,"odessa, mo",0.0,9372.0,0.0
3180,"opp, al",0.0,20887.0,0.0
2881,"naubinway, mi",0.0,9253.0,0.0
3201,"ortonville, mi",0.0,40354.0,0.0
161,"anderson, sc",0.0,566674.0,0.0
3195,"orla, tx",0.0,597181.0,0.0
2878,"natchitoches, la",0.0,40129.0,0.0
3135,"oceanport, nj",0.0,23486.0,0.0
137,"alton, il",0.0,106301.0,0.0
162,"andes, ny",0.0,59105.0,0.0
3200,"orovada, nv",0.0,235017.0,0.0
2876,"nashville, ga",0.0,107030.0,0.0
3181,"oracle, az",0.0,195968.0,0.0
3203,"osage beech, mo",0.0,84662.0,0.0
3134,"oceano, ca",0.0,347194.0,0.0
3204,"osage city, ks",0.0,11798.0,0.0
142,"alvin, tx",0.0,319916.0,0.0
3132,"ocean city, nj",0.0,184217.0,0.0
3206,"osceola, ar",0.0,155862.0,0.0
3207,"osceola, wi",0.0,21293.0,0.0
3193,"orfordville, wi",0.0,9173.0,0.0
3137,"ochopee, fl",0.0,46680.0,0.0
139,"altoona, pa",0.0,597181.0,0.0
2879,"natural bridge, al",0.0,52175.0,0.0
3182,"orange city, va",0.0,58603.0,0.0
3183,"orange grove, la",0.0,23923.0,0.0
2895,"near brooten, mn",0.0,355244.0,0.0
3185,"orange, ma",0.0,38851.0,0.0
3186,"orchard hill, ga",0.0,30077.0,0.0
3142,"ocotillo, ca",0.0,188608.0,0.0
3141,"ocotillo wells, ca",0.0,11754.0,0.0
3187,"orchards, wa",0.0,8126.0,0.0
3188,"orcutt, ca",0.0,34261.0,0.0
2880,"naturita, co",0.0,6414.0,0.0
3189,"ord, ne",0.0,4039751.0,0.0
3140,"oconomowoc, wi",0.0,29377.0,0.0
3139,"ocoee, fl",0.0,6560.0,0.0
3191,"ordway, co",0.0,94807.0,0.0
3138,"ocilla, ga",0.0,13767.0,0.0
3100,"nova, oh",0.0,178026.0,0.0
3099,"noti, or",0.0,61360.0,0.0
3257,"palo, ia",0.0,53979.0,0.0
3321,"pempbroke pines, fl",0.0,4860.0,0.0
3317,"pell city, al",0.0,607041.0,0.0
3058,"no.myrtle beach, sc",0.0,29982.0,0.0
3318,"pella, ia",0.0,54209.0,0.0
2834,"muleshoe, tx",0.0,153338.0,0.0
3057,"no.myrtle bch, sc",0.0,93238.0,0.0
3319,"pembina, nd",0.0,153248.0,0.0
3056,"no. richland hi, tx",0.0,10381288.0,0.0
3322,"pendleton, in",0.0,163793.0,0.0
3059,"noatak, ak",0.0,235017.0,0.0
3323,"pendleton, or",0.0,20182.0,0.0
3324,"penn valley, ca",0.0,25626.0,0.0
3054,"no little rock, ar",0.0,26431.0,0.0
3325,"penn yan, ny",0.0,12704.0,0.0
3326,"pennington gap, va",0.0,874433.0,0.0
3327,"pennington, nj",0.0,13297.0,0.0
125,"alma, or",0.0,44757.0,0.0
3316,"pelican rapids, mn",0.0,24449.0,0.0
3060,"noble, il",0.0,26364.0,0.0
2838,"murdock, mn",0.0,85778.0,0.0
2915,"near kemmerer, wy",0.0,141830.0,0.0
3064,"nondalton, ak",0.0,613937.0,0.0
3063,"nome, ak",0.0,42153.0,0.0
3062,"nogales, az",0.0,8931.0,0.0
3308,"pearland, tx",0.0,167963.0,0.0
3309,"pearsall, tx",0.0,26005.0,0.0
2837,"munising, mi",0.0,30045.0,0.0
3310,"pecos, nm",0.0,8521.0,0.0
3311,"pecos, tx",0.0,55443.0,0.0
2916,"near kenai, ak",0.0,291389.0,0.0
3312,"peculiar, mo",0.0,5122.0,0.0
2836,"muncie, in",0.0,35956.0,0.0
3313,"pedro bay, ak",0.0,66532.0,0.0
3314,"peewee valley, ky",0.0,155686.0,0.0
2835,"mullan, id",0.0,22315.0,0.0
3315,"pelham, ga",0.0,65088.0,0.0
3061,"nocona, tx",0.0,12752.0,0.0
3053,"ninilchik, ak",0.0,13696.0,0.0
3329,"peoria, az",0.0,120767.0,0.0
2917,"near king salmo, ak",0.0,107597.0,0.0
2825,"mt. pleasant, tx",0.0,410372.0,0.0
3044,"newry, pa",0.0,1649.0,0.0
3043,"newport, ri",0.0,186997.0,0.0
3342,"perryville, mo",0.0,1385202.0,0.0
3343,"peru, il",0.0,106038.0,0.0
3042,"newport, or",0.0,350714.0,0.0
160,"anderson, in",0.0,396644.0,0.0
3041,"newport, mn",0.0,540513.0,0.0
2824,"mt. pleasant, pa",0.0,85385.0,0.0
3333,"perkasie, pa",0.0,121885.0,0.0
3344,"peru, ny",0.0,19312.0,0.0
124,"alma, mi",0.0,22475.0,0.0
3346,"petersburg, ak",0.0,113647.0,0.0
2823,"mt. pleasant, ia",0.0,102555.0,0.0
3347,"petersburg, va",0.0,23893.0,0.0
2922,"near labelle, fl",0.0,11299.0,0.0
3039,"newport richey, fl",0.0,66730.0,0.0
3046,"newton, nc",0.0,1752.0,0.0
3341,"perrydale, or",0.0,21894.0,0.0
3047,"newton, nj",0.0,13797.0,0.0
3340,"perry, ia",0.0,9298.0,0.0
2830,"mt. vernon, wa",0.0,139001.0,0.0
3334,"perrine, fl",0.0,33755.0,0.0
3335,"perris, ca",0.0,449878.0,0.0
2829,"mt. vernon, tx",0.0,6764.0,0.0
3336,"perry hall, md",0.0,11655.0,0.0
3337,"perry warsaw, ny",0.0,15114.0,0.0
2918,"near kingston, id",0.0,459336.0,0.0
2919,"near kipnuk, ak",0.0,111485.0,0.0
3338,"perry, fl",0.0,276263.0,0.0
3050,"nightmute, ak",0.0,435794.0,0.0
2828,"mt. vernon, oh",0.0,38243.0,0.0
2827,"mt. vernon, mo",0.0,36702.0,0.0
3049,"nickerson, ne",0.0,35720.0,0.0
3048,"nichols, ia",0.0,9463.0,0.0
